id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
29546,50,02/26/2013 00:00:00,Government Of Tanzania,1359,DWE,37.19035991,-4.45928119,Sekondari,0,Pangani,Mkumbi,Manyara,21,4,Simanjiro,Orkesumet,200,True,GeoData Consultants Ltd,Water authority,Orkesumeti pipe scheme,True,2011,Submersible,Submersible,Submersible,WaterAuthority,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,Other,Other,Functional
17363,2000,03/06/2011 00:00:00,Danida,1361,DANID,36.12070518,-7.57571352,none,0,Rufiji,Igula,Iringa,11,7,Kilolo,Image,50,True,GeoData Consultants Ltd,VWC,Uhomin,True,1984,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
23641,100,02/05/2013 00:00:00,Suwasa,1795,SUWASA,31.60599719,-7.95776069,Soko La Mandela,0,LakeTanganyika,Mandela,Rukwa,15,4,Sumbawanga Urban,Mazwi,1450,False,GeoData Consultants Ltd,Other,Mradi wa maji wa mazwi,True,2011,Gravity,Gravity,Gravity,Other,Other,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
66092,25000,04/14/2011 00:00:00,Secondary Schoo,1761,secondary school,34.71644111,-9.12832268,Staff Quotas,0,Rufiji,Sadani,Iringa,11,4,Njombe,Mdandu,300,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1987,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
6913,5,02/25/2013 00:00:00,Germany Republi,1311,CES,37.19476944,-3.22971392,Kwa Jubulate Kimaro,0,Pangani,Miaseni,Kilimanjaro,3,5,Hai,Masama Mashariki,50,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
53974,500,04/04/2011 00:00:00,Danida,1863,DWE,34.52361072,-9.1826798,Kwa Msumba,0,Rufiji,Masilu Juu,Iringa,11,4,Njombe,Imalinyi,30,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,1993,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
42272,500,05/04/2013 00:00:00,Aco/germany,1183,DWE,37.31407574,-3.26135922,Shule Ya Msingi Singa,0,Pangani,Singa Tobo,Kilimanjaro,3,4,Moshi Rural,Kibosho Mashariki,40,True,GeoData Consultants Ltd,VWC,Msowo water supply,True,2008,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
30363,5,12/03/2013 00:00:00,Germany Republi,1262,CES,37.21283957,-3.25268352,Kwa Yona Kimaro,0,Pangani,Masamu,Kilimanjaro,3,5,Hai,Machame Uroki,75,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
34451,50,02/28/2013 00:00:00,Living Water International,1593,Living water international,35.04858429,-4.55794608,Akoo,0,Internal,Giboroda,Manyara,21,2,Hanang,Laghanga,863,True,GeoData Consultants Ltd,VWC,Kijiji,True,1998,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Salty,Salty,Dry,Dry,RainwaterHarvesting,RainwaterHarvesting,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
45691,20,02/07/2013 00:00:00,Dmdd,1742,DMDD,34.99470607,-4.19530778,Machinjioni,0,Internal,Endabash,Manyara,21,3,Mbulu,Haidom,1,True,GeoData Consultants Ltd,VWC,BASSONYAGWE AND NG'WANDKW,True,2012,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
60471,7,03/20/2013 00:00:00,Germany Republi,1271,CES,37.22577642,-3.24135596,Kwa Lusia Michael,0,Pangani,Mwana,Kilimanjaro,3,5,Hai,Machame Kaskazini,40,True,GeoData Consultants Ltd,Water Board,Machame water supply,True,2008,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
28391,2500,03/31/2011 00:00:00,Government Of Tanzania,1281,DWE,38.35110918,-4.8520744,Kwa Mzee Salim,0,Pangani,Mwindo,Tanga,4,1,Lushoto,Mbuzii,1,True,GeoData Consultants Ltd,VWC,Mkuzu forest,True,1969,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
8058,50,03/22/2011 00:00:00,Private Individual,-1,Da,38.93233763,-6.50714878,Ustadh Mabad,0,WamiRuvu,Kiromo B,Pwani,6,1,Bagamoyo,Kiromo,30,True,GeoData Consultants Ltd,Company,Bagamoyo wate,True,2011,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
41849,500,02/22/2011 00:00:00,Danida,1662,Danid,34.49903771,-9.84514559,none,0,LakeNyasa,Sambala,Iringa,11,5,Ludewa,Mawengi,1,True,GeoData Consultants Ltd,VWC,Manjau,True,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
45098,500,07/04/2011 00:00:00,Unicef,1709,DWE,34.66032916,-9.09089078,Kwa Vintani Kayembele,0,Rufiji,Mlimani,Iringa,11,4,Njombe,Mdandu,85,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Seasonal,Seasonal,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
10304,500,04/14/2011 00:00:00,Rc Church,1784,ACRA,34.64946994,-9.16390184,Kwa Zakayo Ndulundu,0,Rufiji,Mayavile,Iringa,11,4,Njombe,Mdandu,50,True,GeoData Consultants Ltd,WUA,mtwango water supply scheme,True,2009,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
21856,50,03/03/2011 00:00:00,Private Individual,210,Wa,38.38381221,-6.29015049,Kilomo,0,WamiRuvu,Lukenge,Pwani,6,1,Bagamoyo,Msata,40,False,GeoData Consultants Ltd,WUA,Chalinze wate,True,2009,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
60057,2000,03/09/2011 00:00:00,Danida,940,DANID,35.0963679,-7.82915499,none,0,Rufiji,Mbuyuni,Iringa,11,1,Iringa Rural,Idodi,1,True,GeoData Consultants Ltd,VWC,Idodi,True,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
14769,250,01/18/2013 00:00:00,Dwe,1259,DWE,30.38173587,-4.36092302,Kwa Charles,0,LakeTanganyika,Kasasa,Kigoma,16,2,Kasulu,Kitagata,650,True,GeoData Consultants Ltd,Water authority,Nyachenda,True,2009,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
68097,500,03/27/2011 00:00:00,Unicef,1469,DWE,34.717952399999994,-8.85027637,Kwa Anderson Ngesi,0,Rufiji,Mtamba,Iringa,11,4,Njombe,Ilembula,75,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
41561,5000,03/15/2011 00:00:00,Danida,1236,DANID,35.81382009,-7.47996695,none,0,Rufiji,Luang'A,Iringa,11,1,Iringa Rural,Kihorogota,1,True,GeoData Consultants Ltd,VWC,Kiholo,True,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
463,220,02/25/2011 00:00:00,Danida,1710,DANID,35.382369700000005,-7.95123183,none,0,Rufiji,Msombe,Iringa,11,1,Iringa Rural,Maboga,210,True,GeoData Consultants Ltd,VWC,Maboga,True,1983,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
61081,1000,03/21/2011 00:00:00,Sabemo,1766,Chamavita,38.34272379,-4.724175,Kwa Mzee Shauli Amili,6,Pangani,Tabwa,Tanga,4,1,Lushoto,Kwai,1,True,GeoData Consultants Ltd,VWC,Mangamba forest,True,1989,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
25634,2000,03/01/2011 00:00:00,Danida,1522,DANID,35.90522557,-7.72222379,none,0,Rufiji,Mbigiri Kati,Iringa,11,7,Kilolo,Irole,60,True,GeoData Consultants Ltd,VWC,mbigil,True,1985,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
22793,30,02/06/2013 00:00:00,Rwssp,1683,RWSSP,35.14813206,-4.22777474,Kwa Nasi Baida,0,Internal,Sora,Manyara,21,3,Mbulu,Maretadu,132,True,GeoData Consultants Ltd,Parastatal,SORA,True,2009,Mono,Mono,Motorpump,Parastatal,Parastatal,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
4006,500,10/04/2011 00:00:00,Unicef,1510,DWE,34.58900822,-8.98199265,Kwa Nicodemu Mgunda,0,Rufiji,Mkanivega,Iringa,11,4,Njombe,Usuka,75,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Dry,Dry,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
72808,50,03/25/2013 00:00:00,0,60,0,39.19425510000001,-6.73133574,Pembe,0,WamiRuvu,Kinzudi,Dar es Salaam,7,1,Kinondoni,Goba,182,True,GeoData Consultants Ltd,VWC,G,False,1970,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Dry,Dry,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
31592,500,03/08/2011 00:00:00,Government Of Tanzania,1480,DWE,38.23315441,-4.453434400000001,Kwa Mzee Omari,0,Pangani,Mgamboni B,Tanga,4,1,Lushoto,Mnazi,1,True,GeoData Consultants Ltd,VWC,Shengui forest,True,1971,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
15524,2000,03/09/2011 00:00:00,Danida,995,DANID,35.05559433,-7.90022144,none,0,Rufiji,Mkanisoka,Iringa,11,1,Iringa Rural,Mahuninga,1,True,GeoData Consultants Ltd,WUA,Mahuni,True,1989,Gravity,Gravity,Gravity,WUA,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
52881,500,02/27/2011 00:00:00,Adb,1708,DWE,34.91693681,-9.01298453,Kwa Nico Mhema,0,Rufiji,Matanana,Iringa,11,4,Njombe,Igongolo,40,True,GeoData Consultants Ltd,VWC,Ibiki gravity water scheme,False,2008,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
62903,1000,03/02/2011 00:00:00,Danida,1593,DANID,35.58693577,-7.90829888,none,0,Rufiji,Kitongoji A,Iringa,11,1,Iringa Rural,Mseke,1,True,GeoData Consultants Ltd,VWC,Meseke,True,1983,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
6560,500,08/04/2011 00:00:00,Unicef,1612,DWE,34.6720921,-9.01985041,Shuleni,0,Rufiji,Kati,Iringa,11,4,Njombe,Usuka,450,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
20146,250,02/09/2013 00:00:00,Imf,1316,Government,29.89279223,-4.48257726,Kwa Yona,0,LakeTanganyika,Bujuru,Kigoma,16,2,Kasulu,Janda,410,True,GeoData Consultants Ltd,Water authority,Nyasovu,True,2007,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
6803,500,02/28/2011 00:00:00,Acra,2040,ACRA,34.69196588,-9.32974227,none,0,Rufiji,Mgodechi,Iringa,11,4,Njombe,Njombe Urban,30,True,GeoData Consultants Ltd,VWC,Tove,True,2003,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
22722,50,05/03/2013 00:00:00,World Vision,1377,Naishu construction co. ltd,36.566883000000004,-3.37734351,Kwa Julius,0,Internal,Matasy,Arusha,2,2,Arusha Rural,Mateves,200,True,GeoData Consultants Ltd,WUA,Mangola pipe scheme,True,2012,Submersible,Submersible,Submersible,WUA,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
30398,5000,07/30/2011 00:00:00,Lga,882,DWE,31.38316892,-7.42740607,Kwa Mwanahila,0,LakeRukwa,Kilida Kona,Rukwa,15,1,Mpanda,Mamba,150,True,GeoData Consultants Ltd,VWC,Mto China,True,2011,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
27429,500,10/28/2012 00:00:00,Jaica,1287,JAICA,33.87638529,-1.66117634,Shamba La Kijiji,0,LakeVictoria,Kukiganana,Mara,20,3,Musoma Rural,Buruma,350,True,GeoData Consultants Ltd,VWC,Rural water supply,True,2011,Afridev,Afridev,Handpump,VWC,UserGroup,PayMonthly,Other,Salty,Salty,Enough,Enough,MachineDbh,BoreHole,Groundwater,HandPump,HandPump,Functional
16508,50,04/04/2013 00:00:00,Government Of Tanzania,1436,DWE,36.67946256,-3.35248146,Moikani,0,Pangani,Moikani,Arusha,2,2,Arusha Rural,Kiranyi,200,True,GeoData Consultants Ltd,VWC,Nabai pipe line,True,2000,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
23010,500,02/27/2011 00:00:00,Government Of Tanzania,1720,DWE,34.90620546,-9.05679887,Kwa Daudi Lutumo,0,Rufiji,Ilala B,Iringa,11,4,Njombe,Igongolo,80,True,GeoData Consultants Ltd,VWC,Upami gravity water scheme,False,2007,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
7477,600,01/27/2013 00:00:00,Msf,780,DWE,29.7335146,-4.87918252,Kwa Mussa,0,LakeTanganyika,Simbo A,Kigoma,16,3,Kigoma Rural,Simbo,200,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,1992,Other,Other,Other,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,ShallowWell,ShallowWell,Groundwater,Other,Other,NonFunctional
29817,500,03/17/2013 00:00:00,Government Of Tanzania,1374,Government,35.057543700000004,-11.53833213,Shuleni,3,LakeNyasa,Dar Pori,Ruvuma,10,3,Mbinga,Tingi,360,True,GeoData Consultants Ltd,VWC,Government,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
4575,10,03/18/2013 00:00:00,Germany,1694,Dmdd,35.88066475,-3.2414555,Zahanati,0,Internal,Tloma,Arusha,24,30,Karatu,Mbulumbulu,100,True,GeoData Consultants Ltd,VWC,Vyama vya watumia maji,True,2009,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
32733,30,03/08/2011 00:00:00,Government Of Tanzania,369,Go,37.92629687,-5.99372291,Mnembule,0,WamiRuvu,Msete,Pwani,6,1,Bagamoyo,Kibindu,50,True,GeoData Consultants Ltd,VWC,Kibindu water,True,2009,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Salty,Salty,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
20451,500,03/17/2013 00:00:00,Government Of Tanzania,1322,Government,35.06107046,-11.53785015,Kwa Mama Ima,3,LakeNyasa,Lunyere,Ruvuma,10,3,Mbinga,Tingi,450,True,GeoData Consultants Ltd,VWC,Government,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
73919,1200,01/20/2013 00:00:00,Dwe,1343,DWE,30.28777526,-4.48681855,Kwa Bwandu,0,LakeTanganyika,Mlubanga,Kigoma,16,2,Kasulu,Nyakitonto,1,True,GeoData Consultants Ltd,Water authority,Nyarubano,True,1974,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,HandPump,HandPump,NeedsRepair
2405,20,03/04/2011 00:00:00,Wua,275,WU,38.41131276,-6.11386951,Chai,0,WamiRuvu,Misufini,Pwani,6,1,Bagamoyo,Miono,30,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2003,KSB,Submersible,Submersible,WUA,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
57800,2400,03/06/2011 00:00:00,Danida,1482,DANID,35.49808417,-7.77004518,none,0,Rufiji,Ipangani,Iringa,11,1,Iringa Rural,Nzihi,1,True,GeoData Consultants Ltd,VWC,Nzihi,True,1985,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Dry,Dry,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
3974,10000,03/25/2011 00:00:00,Ded,-17,Da,38.99662222,-6.47755656,Zahanati,0,WamiRuvu,Kwa Faki,Pwani,6,1,Bagamoyo,Zinga/Ikerege,10,False,GeoData Consultants Ltd,Company,Bagamoyo wate,True,2008,KSB,Submersible,Submersible,Parastatal,Parastatal,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,Other,Other,Functional
19144,500,03/17/2011 00:00:00,District Council,2154,DWE,34.65474671,-9.66462826,none,0,LakeNyasa,Njia Panda,Iringa,11,5,Ludewa,Madope,63,True,GeoData Consultants Ltd,VWC,Distri,False,2003,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
43888,300,03/31/2011 00:00:00,Government Of Tanzania,268,RWE,36.95963,-7.68949181,Nyanfuno,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,130,True,GeoData Consultants Ltd,Company,Ikela Wa,True,1971,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
3817,40,03/25/2011 00:00:00,District Council,301,Handeni Trunk Main(,38.51905824,-5.27875044,Kwa Mzee Chabau,16,Pangani,Kwamwaarabu,Tanga,4,6,Handeni,Segera,150,True,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,1978,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
22003,1000,03/19/2011 00:00:00,Dhv,297,DWE,36.34386689,-8.79066576,Kwa Mtikatika,0,Rufiji,Bondeni,Morogoro,5,4,Ulanga,Usangule,120,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,Gravity,Gravity,Gravity,WUG,UserGroup,PayMonthly,Other,Soft,Good,Dry,Dry,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
42738,30,03/20/2011 00:00:00,Government Of Tanzania,316,Handeni Trunk Main(,38.414758899999995,-5.54502608,Kwa Kimwaga,10,Pangani,Kiwandani,Tanga,4,6,Handeni,Komkonga,50,True,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,1978,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
50159,4000,03/15/2011 00:00:00,Rc Church,2107,RC CHURCH,34.56910105,-9.34487001,Kwa Batweli,0,LakeNyasa,Vuchange,Iringa,11,4,Njombe,Igosi,25,True,GeoData Consultants Ltd,VWC,IWEKULE WATER SUPPLY,False,2004,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
16181,200,01/17/2013 00:00:00,Msf/tacare,1078,MSF/TACARE,29.68058673,-4.70841421,Mkombozi,0,LakeTanganyika,Kitelama,Kigoma,16,3,Kigoma Rural,Mwamgongo,132,True,GeoData Consultants Ltd,WUG,Chankele/Bubango water project,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
63951,2000,03/04/2011 00:00:00,Danida,1492,DANID,36.1260391,-7.45753995,none,0,Rufiji,Mbata,Iringa,11,7,Kilolo,Image,600,True,GeoData Consultants Ltd,VWC,Ibumu,True,1980,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
13216,5,03/28/2013 00:00:00,Ces (gmbh),1575,DWE,37.26843812,-3.19172517,Kwa Dominiki Olomi,0,Pangani,Kawei,Kilimanjaro,3,4,Moshi Rural,Kibosho Magharibi,1,False,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,True,2007,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,Other,Other,NonFunctional
6269,250,01/21/2013 00:00:00,Government Of Tanzania,1236,DWE,30.28682919,-4.56796978,Kwa Vuhove,0,LakeTanganyika,Nyamiyaga,Kigoma,16,2,Kasulu,Ruhita,476,True,GeoData Consultants Ltd,Water authority,Kwagwisembeza,True,1993,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
23710,100,06/07/2011 00:00:00,Lwiji Italy,1600,wananchi,35.22127612,-9.27054644,Kwa Rodrick Kisanzari,0,Rufiji,Udinda,Iringa,11,4,Njombe,Lupembe,65,True,GeoData Consultants Ltd,VWC,wanginyi water supplied sch,True,2010,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
50729,50,03/16/2011 00:00:00,Private Individual,165,WU,38.36119275,-6.63519008,Mzee Rajabu,0,WamiRuvu,Mgudeni,Pwani,6,1,Bagamoyo,Chalinze,24,False,GeoData Consultants Ltd,WUA,Chalinze wate,True,2010,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
36326,5000,03/15/2011 00:00:00,Danida,1256,DANID,35.81973172,-7.44491209,none,0,Rufiji,Kihorogota,Iringa,11,1,Iringa Rural,Kihorogota,550,True,GeoData Consultants Ltd,VWC,Kihoro,True,1987,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
41188,1000,03/13/2013 00:00:00,World Vision,1385,World Vision,37.91588642,-4.1532269,Kwa Michael,0,Pangani,Kwamchu,Kilimanjaro,3,3,Same,Mshewa,50,True,GeoData Consultants Ltd,Water authority,Tutu,True,1995,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
9038,20,03/09/2011 00:00:00,Wua,243,WU,38.33088707,-6.45941105,Mratebe,0,WamiRuvu,Kwa Chuma,Pwani,6,1,Bagamoyo,Lugoba,100,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2003,KSB,Submersible,Submersible,WUA,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
60781,3000,01/22/2013 00:00:00,Government Of Tanzania,1170,DWE,30.264180600000003,-4.61266388,Kwa Paulo,0,LakeTanganyika,Nyenge Kati,Kigoma,16,2,Kasulu,Titye,230,True,GeoData Consultants Ltd,Water authority,Mbagwe,True,1978,Gravity,Gravity,Gravity,VWC,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
